id,user_id,savings_id
20921,5951,29
20922,5952,29
20923,5953,1
20924,5953,5
20925,5953,13
20926,5953,50
20927,5953,18
20928,5954,33
20929,5954,5
20930,5954,8
20931,5954,15
20932,5954,19
20933,5955,25
20934,5956,40
20935,5956,5
20936,5956,12
20937,5956,37
20938,5957,48
20939,5957,49
20940,5957,13
20941,5957,33
20942,5958,32
20943,5958,2
20944,5958,35
20945,5958,39
20946,5958,58
20947,5959,2
20948,5959,51
20949,5959,53
20950,5960,41
20951,5960,34
20952,5960,31
20953,5961,27
20954,5961,11
20955,5961,36
20956,5962,35
20957,5962,6
20958,5962,9
20959,5962,44
20960,5962,47
20961,5962,23
20962,5963,40
20963,5963,9
20964,5963,44
20965,5963,21
20966,5963,22
20967,5964,3
20968,5964,5
20969,5964,23
20970,5965,45
20971,5966,37
20972,5966,45
20973,5966,47
20974,5966,23
20975,5966,28
20976,5966,29
20977,5967,5
20978,5967,37
20979,5967,39
20980,5967,7
20981,5967,41
20982,5967,21
20983,5968,6
20984,5969,48
20985,5969,47
20986,5970,34
20987,5970,5
20988,5970,54
20989,5971,5
20990,5971,17
20991,5971,50
20992,5971,49
20993,5971,58
20994,5972,9
20995,5972,43
20996,5972,52
20997,5973,58
20998,5973,39
20999,5973,46
21000,5973,15
21001,5973,53
21002,5973,26
21003,5974,24
21004,5974,50
21005,5975,35
21006,5975,52
21007,5975,24
21008,5975,25
21009,5975,27
21010,5976,2
21011,5976,3
21012,5976,42
21013,5976,11
21014,5976,46
21015,5976,21
21016,5977,36
21017,5977,48
21018,5977,21
21019,5977,58
21020,5977,30
21021,5978,49
21022,5978,25
21023,5979,5
21024,5979,42
21025,5979,46
21026,5979,16
21027,5979,21
21028,5979,57
21029,5980,33
21030,5980,36
21031,5980,38
21032,5980,39
21033,5980,45
21034,5980,22
21035,5981,33
21036,5981,34
21037,5981,54
21038,5981,23
21039,5982,39
21040,5982,9
21041,5982,42
21042,5982,14
21043,5982,51
21044,5982,21
21045,5983,34
21046,5983,58
21047,5983,53
21048,5984,33
21049,5984,1
21050,5984,45
21051,5984,19
21052,5984,20
21053,5984,28
21054,5985,46
21055,5985,49
21056,5985,24
21057,5985,57
21058,5985,27
21059,5986,55
21060,5987,14
21061,5987,16
21062,5987,22
21063,5987,25
21064,5987,30
21065,5988,40
21066,5988,44
21067,5989,51
21068,5990,16
21069,5990,9
21070,5990,29
21071,5990,6
21072,5991,49
21073,5991,52
21074,5991,21
21075,5991,53
21076,5991,27
21077,5992,5
21078,5992,47
21079,5993,13
21080,5993,47
21081,5993,16
21082,5993,21
21083,5993,54
21084,5993,58
21085,5994,40
21086,5994,43
21087,5994,46
21088,5994,16
21089,5994,51
21090,5994,23
21091,5995,39
21092,5996,6
21093,5996,8
21094,5996,10
21095,5996,15
21096,5996,50
21097,5996,26
21098,5997,24
21099,5997,26
21100,5997,2
21101,5997,15
21102,5998,40
21103,5998,43
21104,5998,15
21105,5998,18
21106,5998,22
21107,5998,57
21108,5999,11
21109,5999,35
21110,6000,5
21111,6000,40
21112,6000,9
21113,6000,49
21114,6000,18
21115,6000,25
21116,6001,34
21117,6001,7
21118,6001,51
21119,6001,20
21120,6001,57
21121,6001,27
21122,6002,7
21123,6003,44
21124,6004,25
21125,6004,15
21126,6004,53
21127,6004,55
21128,6005,20
21129,6005,53
21130,6006,46
21131,6006,14
21132,6007,54
21133,6008,54
21134,6008,50
21135,6008,12
21136,6008,14
21137,6009,2
21138,6009,10
21139,6009,45
21140,6009,21
21141,6009,55
21142,6009,30
21143,6010,9
21144,6010,26
21145,6011,36
21146,6011,29
21147,6011,54
21148,6012,8
21149,6012,25
21150,6012,17
21151,6013,5
21152,6013,40
21153,6013,20
21154,6013,57
21155,6013,29
21156,6014,28
21157,6014,39
21158,6015,34
21159,6016,32
21160,6016,33
21161,6016,37
21162,6016,8
21163,6017,54
21164,6018,42
21165,6018,46
21166,6019,33
21167,6019,43
21168,6019,38
21169,6019,1
21170,6020,6
21171,6020,38
21172,6020,8
21173,6020,45
21174,6020,16
21175,6021,26
21176,6021,38
21177,6021,23
21178,6022,33
21179,6022,35
21180,6022,37
21181,6022,49
21182,6022,23
21183,6022,56
21184,6023,25
21185,6023,58
21186,6023,54
21187,6023,22
21188,6024,51
21189,6025,49
21190,6025,11
21191,6025,4
21192,6026,24
21193,6026,52
21194,6026,47
21195,6027,37
21196,6028,41
21197,6028,43
21198,6028,20
21199,6028,53
21200,6029,26
21201,6029,18
21202,6029,58
21203,6030,58
21204,6031,29
21205,6032,26
21206,6032,37
21207,6032,21
21208,6033,3
21209,6033,4
21210,6033,44
21211,6034,2
21212,6034,44
21213,6034,16
21214,6034,21
21215,6034,31
21216,6035,33
21217,6035,38
21218,6035,14
21219,6035,50
21220,6035,28
21221,6036,24
21222,6036,31
21223,6037,43
21224,6037,14
21225,6037,18
21226,6037,19
21227,6037,24
21228,6038,33
21229,6038,8
21230,6038,14
21231,6038,50
21232,6038,20
21233,6038,55
21234,6039,56
21235,6039,18
21236,6039,39
21237,6040,35
21238,6040,36
21239,6040,39
21240,6040,43
21241,6040,55
21242,6040,58
21243,6041,9
21244,6041,36
21245,6042,33
21246,6043,40
21247,6043,12
21248,6043,29
21249,6044,1
21250,6044,39
21251,6044,44
21252,6044,46
21253,6044,29
21254,6045,35
21255,6045,6
21256,6046,56
21257,6046,58
21258,6047,34
21259,6047,44
21260,6047,51
21261,6047,23
21262,6047,30
21263,6048,36
21264,6048,12
21265,6048,21
21266,6048,25
21267,6048,58
21268,6049,27
21269,6050,28
21270,6051,57
21271,6051,13
21272,6051,5
21273,6052,49
21274,6053,41
21275,6053,51
21276,6054,11
21277,6054,51
21278,6055,58
21279,6055,35
21280,6055,36
21281,6056,56
21282,6056,23
21283,6056,20
21284,6056,7
21285,6057,7
21286,6058,48
21287,6058,43
21288,6058,45
21289,6058,7
21290,6059,45
21291,6059,23
21292,6060,32
21293,6060,10
21294,6060,43
21295,6060,14
21296,6060,27
21297,6061,49
21298,6061,53
21299,6062,40
21300,6062,9
21301,6062,13
21302,6062,53
21303,6062,24
21304,6062,26
21305,6063,40
21306,6063,52
21307,6063,47
21308,6064,45
21309,6065,32
21310,6065,10
21311,6065,14
21312,6065,55
21313,6065,25
21314,6066,5
21315,6066,10
21316,6066,46
21317,6066,15
21318,6066,49
21319,6066,52
21320,6067,24
21321,6067,58
21322,6068,57
21323,6068,10
21324,6068,38
21325,6068,31
21326,6069,3
21327,6069,37
21328,6069,5
21329,6069,8
21330,6069,11
21331,6069,57
21332,6070,56
21333,6070,34
21334,6070,28
21335,6071,36
21336,6071,31
21337,6072,5
21338,6072,3
21339,6072,29
21340,6073,16
21341,6074,41
21342,6074,34
21343,6074,19
21344,6075,17
21345,6075,44
21346,6075,22
21347,6076,16
21348,6076,3
21349,6076,4
21350,6077,15
21351,6078,37
21352,6078,31
21353,6079,49
21354,6079,26
21355,6079,21
21356,6079,15
21357,6080,52
21358,6080,15
21359,6081,42
21360,6081,47
21361,6081,51
21362,6081,22
21363,6081,25
21364,6082,12
21365,6083,28
21366,6084,6
21367,6084,16
21368,6084,17
21369,6084,54
21370,6084,56
21371,6084,31
21372,6085,20
21373,6086,58
21374,6086,43
21375,6087,19
21376,6088,52
21377,6088,36
21378,6089,45
21379,6089,38
21380,6090,8
21381,6090,25
21382,6090,19
21383,6091,33
21384,6091,42
21385,6092,7
21386,6092,13
21387,6092,50
21388,6092,24
21389,6092,30
21390,6093,48
21391,6093,27
21392,6094,8
21393,6094,21
21394,6094,54
21395,6094,26
21396,6094,28
21397,6095,3
21398,6095,4
21399,6096,24
21400,6096,52
21401,6097,4
21402,6097,30
21403,6098,8
21404,6099,33
21405,6099,5
21406,6099,37
21407,6099,42
21408,6099,27
21409,6100,24
21410,6100,52
21411,6101,48
21412,6101,33
21413,6101,38
21414,6102,18
21415,6102,22
21416,6103,32
21417,6103,3
21418,6103,37
21419,6103,39
21420,6103,16
21421,6103,24
21422,6104,38
21423,6104,52
21424,6104,21
21425,6104,22
21426,6104,23
21427,6105,38
21428,6105,13
21429,6105,19
21430,6105,53
21431,6105,57
21432,6105,26
21433,6106,41
21434,6106,19
21435,6106,23
21436,6107,1
21437,6107,3
21438,6107,11
21439,6107,47
21440,6107,54
21441,6108,17
21442,6108,42
21443,6108,6
21444,6109,42
21445,6110,42
21446,6110,31
21447,6110,6
21448,6110,55
21449,6111,16
21450,6111,32
21451,6111,58
21452,6111,2
21453,6112,25
21454,6113,38
21455,6113,9
21456,6113,43
21457,6113,47
21458,6113,56
21459,6114,40
21460,6114,20
21461,6115,58
21462,6115,6
21463,6115,42
21464,6115,14
21465,6115,16
21466,6115,26
21467,6116,2
21468,6116,6
21469,6116,39
21470,6116,47
21471,6116,28
21472,6117,2
21473,6117,7
21474,6117,11
21475,6117,13
21476,6117,24
21477,6117,56
21478,6118,41
21479,6118,3
21480,6118,1
21481,6119,1
21482,6119,58
21483,6119,4
21484,6119,53
21485,6120,44
21486,6121,34
21487,6121,2
21488,6121,38
21489,6121,49
21490,6121,26
21491,6122,57
21492,6122,58
21493,6122,30
21494,6123,6
21495,6123,39
21496,6124,33
21497,6124,8
21498,6124,10
21499,6124,13
21500,6124,19
21501,6125,16
21502,6125,17
21503,6125,58
21504,6125,1
21505,6126,41
21506,6126,26
21507,6126,2
21508,6126,12
21509,6127,40
21510,6127,1
21511,6127,32
21512,6127,51
21513,6128,34
21514,6128,4
21515,6128,42
21516,6128,16
21517,6128,23
21518,6128,57
21519,6129,5
21520,6130,3
21521,6130,35
21522,6130,6
21523,6130,9
21524,6130,49
21525,6131,9
21526,6131,18
21527,6132,49
21528,6132,26
21529,6132,11
21530,6132,36
21531,6133,2
21532,6133,4
21533,6133,41
21534,6133,11
21535,6133,21
21536,6134,58
21537,6134,2
21538,6134,29
21539,6134,31
21540,6135,20
21541,6136,46
21542,6136,47
21543,6136,15
21544,6136,49
21545,6136,50
21546,6136,26
21547,6137,9
21548,6137,2
21549,6137,44
21550,6138,56
21551,6138,41
21552,6138,32
21553,6138,17
21554,6139,11
21555,6139,13
21556,6139,19
21557,6139,20
21558,6139,55
21559,6139,57
21560,6140,7
21561,6140,43
21562,6140,14
21563,6140,48
21564,6140,56
21565,6140,26
21566,6141,3
21567,6141,7
21568,6141,46
21569,6141,51
21570,6141,24
21571,6141,30
21572,6142,2
21573,6142,18
21574,6142,51
21575,6142,56
21576,6142,24
21577,6143,51
21578,6143,2
21579,6143,27
21580,6144,24
21581,6144,25
21582,6144,10
21583,6144,35
21584,6145,33
21585,6145,3
21586,6145,15
21587,6145,18
21588,6145,28
21589,6146,27
21590,6147,25
21591,6147,42
21592,6148,32
21593,6148,33
21594,6148,36
21595,6148,39
21596,6148,9
21597,6148,52
21598,6149,32
21599,6149,8
21600,6149,54
21601,6149,55
21602,6149,58
21603,6150,44
21604,6151,33
21605,6151,35
21606,6151,4
21607,6151,11
21608,6151,46
21609,6151,55
21610,6152,1
21611,6152,4
21612,6152,7
21613,6152,46
21614,6152,48
21615,6152,51
21616,6153,35
21617,6154,3
21618,6154,15
21619,6154,17
21620,6154,22
21621,6154,26
21622,6155,32
21623,6155,46
21624,6155,47
21625,6155,17
21626,6155,27
21627,6156,3
21628,6156,7
21629,6157,28
21630,6157,47
21631,6158,1
21632,6158,51
21633,6158,26
21634,6158,27
21635,6158,30
21636,6159,51
21637,6160,16
21638,6160,51
21639,6160,14
21640,6160,39
21641,6161,48
21642,6161,28
21643,6161,21
21644,6162,33
21645,6162,4
21646,6162,15
21647,6162,17
21648,6162,51
21649,6163,40
21650,6163,13
21651,6163,56
21652,6163,24
21653,6163,28
21654,6163,57
21655,6164,35
21656,6164,7
21657,6164,40
21658,6164,8
21659,6164,17
21660,6164,27
21661,6165,23
21662,6166,58
21663,6166,52
21664,6167,38
21665,6168,34
21666,6168,35
21667,6168,7
21668,6168,49
21669,6168,50
21670,6168,26
21671,6169,25
21672,6169,58
21673,6169,49
21674,6170,40
21675,6170,9
21676,6170,17
21677,6170,50
21678,6170,58
21679,6171,4
21680,6172,1
21681,6172,41
21682,6172,9
21683,6172,19
21684,6172,24
21685,6172,58
21686,6173,1
21687,6173,36
21688,6173,38
21689,6173,7
21690,6173,19
21691,6173,58
21692,6174,9
21693,6174,20
21694,6174,22
21695,6175,32
21696,6175,1
21697,6175,6
21698,6175,12
21699,6175,44
21700,6175,18
21701,6176,24
21702,6176,20
21703,6176,45
21704,6176,46
21705,6177,49
21706,6177,26
21707,6177,44
21708,6177,29
21709,6178,25
21710,6178,53
21711,6178,38
21712,6178,31
21713,6179,21
21714,6179,14
21715,6180,15
21716,6180,19
21717,6180,51
21718,6180,54
21719,6180,26
21720,6181,25
21721,6181,3
21722,6181,20
21723,6182,9
21724,6182,46
21725,6182,48
21726,6182,53
21727,6182,22
21728,6182,29
21729,6183,57
21730,6183,42
21731,6183,35
21732,6184,42
21733,6184,53
21734,6185,44
21735,6185,37
21736,6185,38
21737,6186,56
21738,6186,6
21739,6186,15
21740,6187,3
21741,6188,40
21742,6188,46
21743,6189,17
21744,6189,7
21745,6190,28
21746,6190,53
21747,6191,16
21748,6191,11
21749,6192,34
21750,6192,10
21751,6192,42
21752,6192,45
21753,6192,53
21754,6192,25
21755,6193,48
21756,6193,38
21757,6194,44
21758,6195,5
21759,6195,41
21760,6195,18
21761,6195,19
21762,6195,26
21763,6196,8
21764,6196,19
21765,6196,28
21766,6196,36
21767,6197,27
21768,6197,11
21769,6197,43
21770,6197,12
21771,6198,32
21772,6198,34
21773,6198,19
21774,6198,22
21775,6199,13
21776,6200,49
21777,6200,18
21778,6200,30
21779,6201,34
21780,6201,41
21781,6201,57
21782,6201,27
21783,6201,28
21784,6202,35
21785,6202,26
21786,6202,51
21787,6202,50
21788,6203,57
21789,6203,4
21790,6204,17
21791,6204,5
21792,6204,30
21793,6205,32
21794,6206,42
21795,6206,45
21796,6206,36
21797,6206,29
21798,6207,56
21799,6207,52
21800,6207,12
21801,6207,46
21802,6208,43
21803,6208,3
21804,6208,5
21805,6209,16
21806,6209,4
21807,6209,7
21808,6210,57
21809,6210,26
21810,6210,28
21811,6210,20
21812,6211,51
21813,6211,52
21814,6211,5
21815,6211,7
21816,6212,18
21817,6213,41
21818,6213,21
21819,6213,37
21820,6213,5
21821,6214,33
21822,6214,26
21823,6214,4
21824,6215,36
21825,6215,37
21826,6215,41
21827,6215,45
21828,6215,14
21829,6216,11
21830,6217,3
21831,6217,7
21832,6217,40
21833,6217,46
21834,6217,49
21835,6217,55
21836,6218,34
21837,6218,38
21838,6218,41
21839,6218,30
21840,6218,31
21841,6219,17
21842,6219,19
21843,6219,39
21844,6219,41
21845,6220,16
21846,6220,53
21847,6220,5
21848,6221,4
21849,6221,45
21850,6221,50
21851,6221,18
21852,6221,52
21853,6221,31
21854,6222,32
21855,6222,1
21856,6222,39
21857,6222,26
21858,6222,28
21859,6222,29
21860,6223,44
21861,6223,14
21862,6224,33
21863,6224,38
21864,6224,18
21865,6224,56
21866,6224,29
21867,6225,20
21868,6225,45
21869,6226,16
21870,6226,42
21871,6226,2
21872,6227,55
21873,6227,47
21874,6228,32
21875,6228,5
21876,6228,40
21877,6228,13
21878,6228,54
21879,6228,23
21880,6229,4
21881,6229,14
21882,6229,46
21883,6229,24
21884,6229,56
21885,6229,31
21886,6230,56
21887,6230,21
21888,6231,24
21889,6231,17
21890,6231,11
21891,6231,33
21892,6232,41
21893,6232,38
21894,6233,2
21895,6233,35
21896,6233,11
21897,6233,47
21898,6233,57
21899,6233,25
21900,6234,46
21901,6235,41
21902,6235,10
21903,6235,44
21904,6235,54
21905,6235,23
21906,6236,24
21907,6236,23
21908,6237,33
21909,6238,34
21910,6239,16
21911,6239,50
21912,6239,29
21913,6240,9
21914,6240,10
21915,6240,43
21916,6240,45
21917,6240,49
21918,6240,50
21919,6241,8
21920,6242,52
21921,6243,34
21922,6243,10
21923,6243,45
21924,6243,52
21925,6243,26
21926,6244,6
21927,6244,45
21928,6244,47
21929,6244,54
21930,6244,56
21931,6245,43
21932,6245,4
21933,6245,47
21934,6246,2
21935,6246,5
21936,6246,10
21937,6246,13
21938,6246,58
21939,6247,42
21940,6247,18
21941,6247,12
21942,6248,36
21943,6248,39
21944,6248,43
21945,6248,12
21946,6248,17
21947,6248,27
21948,6249,16
21949,6249,7
21950,6250,3
21951,6250,5
21952,6250,39
21953,6250,41
21954,6250,43
21955,6250,27
21956,6251,49
21957,6251,44
21958,6251,38
21959,6251,39
21960,6252,48
21961,6252,42
21962,6252,51
21963,6252,20
21964,6253,32
21965,6253,4
21966,6253,41
21967,6253,43
21968,6253,15
21969,6254,6
21970,6254,7
21971,6254,10
21972,6254,19
21973,6254,23
21974,6255,42
21975,6255,12
21976,6256,40
21977,6256,12
21978,6256,45
21979,6256,13
21980,6256,50
21981,6257,2
21982,6257,9
21983,6257,41
21984,6257,17
21985,6257,18
21986,6258,36
21987,6258,39
21988,6258,40
21989,6258,45
21990,6258,50
21991,6258,22
21992,6259,11
21993,6259,50
21994,6259,54
21995,6259,22
21996,6259,28
21997,6260,32
21998,6260,10
21999,6260,13
22000,6260,51
22001,6260,27
22002,6261,40
22003,6261,12
22004,6261,17
22005,6261,20
22006,6261,31
22007,6262,48
22008,6262,25
22009,6262,27
22010,6262,17
22011,6263,25
22012,6263,34
22013,6263,3
22014,6263,17
22015,6264,7
22016,6264,40
22017,6264,51
22018,6264,22
22019,6264,24
22020,6265,51
22021,6265,46
22022,6266,34
22023,6266,22
22024,6267,32
22025,6267,49
22026,6267,16
22027,6268,24
22028,6268,23
22029,6268,45
22030,6268,31
22031,6269,10
22032,6269,43
22033,6269,50
22034,6269,15
22035,6270,9
22036,6270,53
22037,6271,48
22038,6271,12
22039,6271,13
22040,6271,36
22041,6272,36
22042,6273,16
22043,6273,25
22044,6273,27
22045,6274,56
22046,6274,17
22047,6274,11
22048,6274,12
22049,6275,12
22050,6275,20
22051,6276,42
22052,6276,3
22053,6276,4
22054,6276,34
22055,6277,32
22056,6277,6
22057,6277,9
22058,6277,54
22059,6277,23
22060,6278,28
22061,6279,56
22062,6279,11
22063,6279,36
22064,6280,1
22065,6280,11
22066,6280,47
22067,6280,48
22068,6280,57
22069,6280,58
22070,6281,1
22071,6281,8
22072,6281,44
22073,6281,53
22074,6281,31
22075,6282,9
22076,6282,44
22077,6282,14
22078,6282,24
22079,6282,57
22080,6283,3
22081,6283,8
22082,6283,9
22083,6283,13
22084,6283,15
22085,6283,24
22086,6284,43
22087,6284,12
22088,6284,16
22089,6284,27
22090,6284,30
22091,6285,57
22092,6285,14
22093,6285,6
22094,6285,47
22095,6286,38
22096,6286,7
22097,6286,52
22098,6286,25
22099,6286,27
22100,6287,1
22101,6287,6
22102,6287,40
22103,6287,47
22104,6287,54
22105,6287,57
22106,6288,9
22107,6288,38
22108,6289,53
22109,6289,13
22110,6290,33
22111,6290,36
22112,6290,5
22113,6290,42
22114,6290,44
22115,6290,57
22116,6291,8
22117,6291,17
22118,6291,24
22119,6291,25
22120,6291,31
22121,6292,4
22122,6292,38
22123,6292,42
22124,6292,48
22125,6292,55
22126,6293,4
22127,6294,32
22128,6294,10
22129,6294,49
22130,6294,57
22131,6294,26
22132,6294,31
22133,6295,3
22134,6295,20
22135,6295,14
22136,6295,39
22137,6296,23
22138,6297,32
22139,6297,4
22140,6297,8
22141,6297,13
22142,6297,46
22143,6298,42
22144,6298,12
22145,6298,44
22146,6298,46
22147,6298,55
22148,6298,57
22149,6299,15
22150,6300,1
22151,6300,46
22152,6300,49
22153,6300,55
22154,6300,24
22155,6301,43
22156,6301,21
22157,6301,54
22158,6302,38
22159,6302,43
22160,6302,46
22161,6302,25
22162,6302,30
22163,6303,44
22164,6303,12
22165,6303,51
22166,6303,19
22167,6303,23
22168,6303,24
22169,6304,10
22170,6304,12
22171,6304,38
22172,6304,47
22173,6305,25
22174,6305,20
22175,6306,9
22176,6306,34
22177,6306,19
22178,6307,41
22179,6307,16
22180,6307,18
22181,6307,23
22182,6307,27
22183,6308,57
22184,6308,26
22185,6308,20
22186,6308,39
22187,6309,9
22188,6309,44
22189,6309,45
22190,6309,7
22191,6310,16
22192,6310,9
22193,6310,2
22194,6310,46
22195,6311,39
22196,6311,42
22197,6311,14
22198,6311,47
22199,6311,22
22200,6311,25
22201,6312,8
22202,6312,19
22203,6312,39
22204,6313,16
22205,6314,57
22206,6314,7
22207,6315,37
22208,6315,40
22209,6315,53
22210,6315,54
22211,6315,26
22212,6316,11
22213,6316,15
22214,6316,49
22215,6316,25
22216,6316,29
22217,6317,34
22218,6317,37
22219,6317,43
22220,6317,14
22221,6317,25
22222,6318,32
22223,6318,3
22224,6318,19
22225,6319,12
22226,6320,19
22227,6320,52
22228,6320,13
22229,6320,6
22230,6321,32
22231,6322,38
22232,6322,14
22233,6322,16
22234,6322,50
22235,6322,57
22236,6323,8
22237,6323,9
22238,6323,44
22239,6323,55
22240,6324,9
22241,6324,15
22242,6324,53
22243,6324,29
22244,6324,30
22245,6324,31
22246,6325,23
22247,6326,8
22248,6326,18
22249,6326,42
22250,6326,38
22251,6327,25
22252,6327,26
22253,6327,51
22254,6327,6
22255,6328,37
22256,6328,8
22257,6328,14
22258,6328,47
22259,6328,54
22260,6328,29
22261,6329,24
22262,6329,34
22263,6329,21
22264,6329,31
22265,6330,5
22266,6330,51
22267,6330,53
22268,6331,17
22269,6332,16
22270,6332,42
22271,6332,51
22272,6332,44
22273,6333,5
22274,6333,11
22275,6333,46
22276,6333,16
22277,6333,28
22278,6333,30
22279,6334,34
22280,6334,15
22281,6335,16
22282,6335,50
22283,6336,4
22284,6336,14
22285,6336,57
22286,6336,58
22287,6336,28
22288,6337,43
22289,6337,46
22290,6337,49
22291,6337,24
22292,6337,57
22293,6337,26
22294,6338,18
22295,6339,51
22296,6339,44
22297,6340,12
22298,6341,40
22299,6341,58
22300,6342,32
22301,6342,33
22302,6342,8
22303,6342,11
22304,6342,58
22305,6343,48
22306,6343,28
22307,6343,45
22308,6344,39
22309,6344,8
22310,6344,40
22311,6344,50
22312,6344,31
22313,6345,2
22314,6345,35
22315,6345,49
22316,6345,18
22317,6345,20
22318,6346,43
22319,6346,37
22320,6346,54
22321,6346,30
22322,6347,3
22323,6347,28
22324,6348,32
22325,6348,26
22326,6348,34
22327,6348,20
22328,6349,34
22329,6349,44
22330,6349,37
22331,6349,55
22332,6350,34
22333,6350,7
22334,6350,48
22335,6350,22
22336,6350,55
22337,6351,1
22338,6351,39
22339,6351,46
22340,6351,48
22341,6351,22
22342,6351,57
22343,6352,4
22344,6352,8
22345,6352,44
22346,6352,14
22347,6352,51
22348,6352,27
22349,6353,32
22350,6353,54
22351,6354,40
22352,6354,34
22353,6355,27
22354,6355,25
22355,6355,18
22356,6355,51
22357,6356,49
22358,6356,19
22359,6356,21
22360,6356,53
22361,6356,24
22362,6357,9
22363,6357,42
22364,6357,12
22365,6357,14
22366,6357,18
22367,6358,16
22368,6358,35
22369,6358,44
22370,6359,49
22371,6360,27
22372,6360,51
22373,6361,37
22374,6362,54
22375,6363,12
22376,6363,21
22377,6363,31
22378,6364,33
22379,6364,18
22380,6364,28
22381,6364,50
22382,6365,3
22383,6365,36
22384,6365,58
22385,6365,8
22386,6365,9
22387,6365,26
22388,6366,48
22389,6366,49
22390,6366,2
22391,6366,56
22392,6367,48
22393,6367,33
22394,6367,10
22395,6367,53
22396,6368,1
22397,6368,19
22398,6368,15
22399,6368,47
22400,6369,2
22401,6370,9
22402,6370,46
22403,6370,20
22404,6370,21
22405,6370,22
22406,6370,29
22407,6371,8
22408,6371,12
22409,6371,48
22410,6371,27
22411,6371,31
22412,6372,19
22413,6373,10
22414,6373,13
22415,6373,23
22416,6374,35
22417,6374,6
22418,6374,15
22419,6374,56
22420,6374,28
22421,6375,41
22422,6375,46
22423,6375,22
22424,6376,50
22425,6376,12
22426,6376,53
22427,6376,36
22428,6377,33
22429,6377,4
22430,6378,57
22431,6378,10
22432,6378,19
22433,6378,43
22434,6379,33
22435,6380,32
22436,6380,9
22437,6380,21
22438,6380,22
22439,6380,57
22440,6380,30
22441,6381,40
22442,6381,1
22443,6381,42
22444,6381,29
22445,6382,32
22446,6382,4
22447,6382,37
22448,6382,52
22449,6382,58
22450,6382,28
22451,6383,2
22452,6383,4
22453,6383,5
22454,6383,38
22455,6383,16
22456,6383,29
22457,6384,48
22458,6384,1
22459,6384,2
22460,6384,58
22461,6385,41
22462,6385,39
22463,6386,58
22464,6386,54
22465,6387,11
22466,6387,13
22467,6388,33
22468,6388,23
22469,6389,40
22470,6389,17
22471,6389,18
22472,6389,53
22473,6389,22
22474,6389,55
22475,6390,35
22476,6390,44
22477,6391,9
22478,6391,47
22479,6391,23
22480,6392,41
22481,6392,10
22482,6392,30
22483,6393,38
22484,6393,43
22485,6393,45
22486,6393,58
22487,6393,29
22488,6393,31
22489,6394,34
22490,6395,41
22491,6395,12
22492,6395,21
22493,6395,53
22494,6395,28
22495,6396,8
22496,6396,48
22497,6396,6
22498,6397,16
22499,6397,12
22500,6397,38
22501,6397,47
22502,6398,38
22503,6399,11
22504,6400,6
22505,6400,10
22506,6400,44
22507,6400,51
22508,6400,23
22509,6400,28
22510,6401,33
22511,6401,43
22512,6401,20
22513,6401,5
22514,6402,38
22515,6402,26
22516,6402,2
22517,6402,46
22518,6403,56
22519,6403,1
22520,6404,1
22521,6404,17
22522,6404,19
22523,6404,25
22524,6404,26
22525,6405,52
22526,6405,22
22527,6405,15
22528,6406,35
22529,6407,5
22530,6408,48
22531,6408,18
22532,6408,39
22533,6408,47
22534,6409,7
22535,6410,2
22536,6410,36
22537,6410,9
22538,6410,18
22539,6410,30
22540,6410,31
22541,6411,33
22542,6411,19
22543,6411,1
22544,6412,58
22545,6412,22
22546,6413,56
22547,6413,25
22548,6413,46
22549,6413,6
22550,6414,57
22551,6414,19
22552,6414,13
22553,6414,22
22554,6415,6
22555,6416,32
22556,6416,36
22557,6416,7
22558,6416,12
22559,6416,58
22560,6417,56
22561,6417,34
22562,6417,19
22563,6417,47
22564,6418,15
22565,6418,6
22566,6418,30
22567,6418,47
22568,6419,44
22569,6419,45
22570,6420,41
22571,6420,50
22572,6421,27
22573,6421,53
22574,6421,39
22575,6422,32
22576,6422,2
22577,6422,14
22578,6422,19
22579,6422,55
22580,6422,25
22581,6423,33
22582,6423,34
22583,6423,45
22584,6423,47
22585,6423,52
22586,6423,56
22587,6424,21
22588,6425,2
22589,6425,36
22590,6425,4
22591,6425,42
22592,6425,12
22593,6425,22
22594,6426,20
22595,6426,14
22596,6426,47
22597,6427,57
22598,6427,18
22599,6427,6
22600,6427,9
22601,6428,49
22602,6428,51
22603,6428,52
22604,6428,5
22605,6429,44
22606,6429,30
22607,6429,15
22608,6430,50
22609,6430,3
22610,6430,39
22611,6431,35
22612,6431,48
22613,6431,17
22614,6431,20
22615,6431,29
22616,6432,13
22617,6432,21
22618,6432,22
22619,6433,52
22620,6433,44
22621,6434,8
22622,6434,24
22623,6434,58
22624,6434,22
22625,6435,58
22626,6436,58
22627,6437,41
22628,6437,51
22629,6437,52
22630,6437,19
22631,6437,54
22632,6437,28
22633,6438,34
22634,6438,10
22635,6438,44
22636,6438,15
22637,6438,26
22638,6438,30
22639,6439,40
22640,6440,16
22641,6440,5
22642,6440,18
22643,6440,29
22644,6441,33
22645,6441,22
22646,6441,55
22647,6442,1
22648,6442,26
22649,6442,14
22650,6443,5
22651,6443,39
22652,6443,11
22653,6443,45
22654,6443,15
22655,6443,28
22656,6444,4
22657,6444,6
22658,6444,46
22659,6444,16
22660,6444,56
22661,6445,32
22662,6445,35
22663,6445,38
22664,6445,11
22665,6445,48
22666,6445,55
22667,6446,1
22668,6447,41
